3
12
6	0	0	2	0	2	0	
6	0	0	2	0	2	0	
9	0	1	2	0	2	0	
9	0	1	1	0	2	0	
10	0	1	1	0	2	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
12	0	1	1	0	0	1	
