3
22
10	1	2	1	2	0	0	2	1	
10	1	2	1	2	0	0	2	1	
10	1	2	1	2	0	0	2	1	
10	1	2	1	2	0	0	2	1	
13	1	2	1	2	0	0	0	1	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0	
22	2	2	2	2	1	1	0	0
