3
22
18	1	1	2	1	1	1	0	1	
18	1	1	2	1	1	1	0	1	
18	1	1	2	1	1	1	0	1	
18	1	1	2	1	1	1	0	1	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2	
19	1	1	2	1	1	1	0	2
