3
12
6	1	1	1	2	0	1	
6	1	1	1	2	0	1	
6	1	1	1	2	0	1	
8	1	1	1	2	1	2	
10	1	1	1	1	0	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2	
12	2	1	1	1	2	2
