3
12
9	0	2	0	2	1	2	
9	0	2	0	2	1	2	
10	2	1	0	2	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
12	0	1	0	1	1	2	
